location_id,location_name,category,latitude,longitude,source
5318116022,,bus_station,28.0576523,95.332144,OpenStreetMap/Geofabrik North-Eastern Zone
5318172921,Sumo stand,bus_station,28.0590756,95.3324435,OpenStreetMap/Geofabrik North-Eastern Zone
5320174522,Sumo stand,bus_station,28.1750078,94.8013777,OpenStreetMap/Geofabrik North-Eastern Zone
5330896822,APSTS,bus_station,28.1696523,94.7967926,OpenStreetMap/Geofabrik North-Eastern Zone
5336146821,,bus_station,28.1354855,95.8430791,OpenStreetMap/Geofabrik North-Eastern Zone
5336488221,APSTS Counter,bus_station,27.9248086,96.1639168,OpenStreetMap/Geofabrik North-Eastern Zone
5346165121,APSTS,bus_station,27.4871254,96.2048684,OpenStreetMap/Geofabrik North-Eastern Zone
5463769106,Garjee,railway_station,23.430471,91.4967565,OpenStreetMap/Geofabrik North-Eastern Zone
5549380362,Sumo to Shillong,bus_station,25.2850303,91.7215246,OpenStreetMap/Geofabrik North-Eastern Zone
5549380535,Sumo station,bus_station,25.2703774,91.7325825,OpenStreetMap/Geofabrik North-Eastern Zone
5623038881,,ferry_terminal,26.2060025,91.7919838,OpenStreetMap/Geofabrik North-Eastern Zone
5623038905,Kurua,ferry_terminal,26.2349023,91.8229868,OpenStreetMap/Geofabrik North-Eastern Zone
5631122816,,helipad,27.5387224,95.2700812,OpenStreetMap/Geofabrik North-Eastern Zone
5647749125,Stop-2  (NBS),bus_station,26.159911,91.7741412,OpenStreetMap/Geofabrik North-Eastern Zone
5650760021,Khanapara South (NBS),bus_station,26.1194679,91.823815,OpenStreetMap/Geofabrik North-Eastern Zone
5749944523,Ditokcherra,railway_station,25.0924066,92.8044064,OpenStreetMap/Geofabrik North-Eastern Zone
5760548342,Dhekiajuli Road,railway_station,26.809858,92.4516665,OpenStreetMap/Geofabrik North-Eastern Zone
5760677605,,ferry_terminal,26.2465331,91.140494,OpenStreetMap/Geofabrik North-Eastern Zone
5775285558,Silanibari,railway_station,27.2009813,94.0312314,OpenStreetMap/Geofabrik North-Eastern Zone
5781710892,Tatibahar,railway_station,26.980337,93.819799,OpenStreetMap/Geofabrik North-Eastern Zone
5781711576,Dubia,railway_station,26.9196497,93.7202292,OpenStreetMap/Geofabrik North-Eastern Zone
5782201450,Nizbargang,railway_station,26.8459516,93.3022942,OpenStreetMap/Geofabrik North-Eastern Zone
5798480633,আখাউড়া,railway_station,23.8692316,91.2060188,OpenStreetMap/Geofabrik North-Eastern Zone
5812887388,Gossaigaon Hat,railway_station,26.4295596,89.9769569,OpenStreetMap/Geofabrik North-Eastern Zone
5821327357,Patiladaha,railway_station,26.4986937,90.7983885,OpenStreetMap/Geofabrik North-Eastern Zone
5834920246,Nakachari,railway_station,26.7077164,94.3939506,OpenStreetMap/Geofabrik North-Eastern Zone
6089210485,Sumo Stand (To Reiek),bus_station,23.7211265,92.7069764,OpenStreetMap/Geofabrik North-Eastern Zone
6124504988,Titabar,railway_station,26.6025309,94.2012161,OpenStreetMap/Geofabrik North-Eastern Zone
6148371633,Basbari,railway_station,26.1911942,89.901896,OpenStreetMap/Geofabrik North-Eastern Zone
6148372178,Moterjhar,railway_station,26.1385693,89.8704977,OpenStreetMap/Geofabrik North-Eastern Zone
6152370604,,ferry_terminal,27.4203144,94.7391629,OpenStreetMap/Geofabrik North-Eastern Zone
6152370612,,ferry_terminal,27.3869867,94.7724706,OpenStreetMap/Geofabrik North-Eastern Zone
6152585721,Bihara,railway_station,24.9528855,92.644809,OpenStreetMap/Geofabrik North-Eastern Zone
6152585759,Damchara,railway_station,25.0112027,92.7437023,OpenStreetMap/Geofabrik North-Eastern Zone
6152585857,Bandarkhal,railway_station,25.0584956,92.8012197,OpenStreetMap/Geofabrik North-Eastern Zone
6152586017,Vangaichungpao,railway_station,24.757964,93.1797527,OpenStreetMap/Geofabrik North-Eastern Zone
6152586128,Pencharthal,railway_station,24.1959036,92.1090201,OpenStreetMap/Geofabrik North-Eastern Zone
6152586154,Nalkata,railway_station,24.0627242,92.0007953,OpenStreetMap/Geofabrik North-Eastern Zone
6152586172,Manu,railway_station,23.9878937,91.9990031,OpenStreetMap/Geofabrik North-Eastern Zone
6152586177,SK Para,railway_station,23.976048,91.9692832,OpenStreetMap/Geofabrik North-Eastern Zone
6152586446,Bishramganj,railway_station,23.5984072,91.3591951,OpenStreetMap/Geofabrik North-Eastern Zone
6152588047,Jolaibari,railway_station,23.1901429,91.5967894,OpenStreetMap/Geofabrik North-Eastern Zone
6152588816,Belonia,railway_station,23.2479453,91.4844914,OpenStreetMap/Geofabrik North-Eastern Zone
6153569109,New Harangajao,railway_station,25.1126333,92.868281,OpenStreetMap/Geofabrik North-Eastern Zone
6153569125,Jatinga Lampur,railway_station,25.1109302,92.9496194,OpenStreetMap/Geofabrik North-Eastern Zone
6153569502,Mahur,railway_station,25.1856262,93.1050391,OpenStreetMap/Geofabrik North-Eastern Zone
6153569545,Migrendisa,railway_station,25.1751762,93.0658254,OpenStreetMap/Geofabrik North-Eastern Zone
6154014204,Maibang,railway_station,25.3048267,93.1358671,OpenStreetMap/Geofabrik North-Eastern Zone
6154014518,Sukritipur,railway_station,24.9005164,92.5771557,OpenStreetMap/Geofabrik North-Eastern Zone
6156191732,Sukleshwar Ghat,ferry_terminal,26.186963,91.7401153,OpenStreetMap/Geofabrik North-Eastern Zone
6162693187,Bus Station to Imphal 130¥,bus_station,24.2449579,94.3044052,OpenStreetMap/Geofabrik North-Eastern Zone
6165158185,Ticket counter bus for everywhere,bus_station,24.8160923,93.9435413,OpenStreetMap/Geofabrik North-Eastern Zone
6166426054,Sapat Gram,railway_station,26.3343959,90.1096058,OpenStreetMap/Geofabrik North-Eastern Zone
6166426055,Tipkai,railway_station,26.2872972,90.0323274,OpenStreetMap/Geofabrik North-Eastern Zone
6166426056,Monglajhora Halt,railway_halt,26.2506083,89.953748,OpenStreetMap/Geofabrik North-Eastern Zone
6166426057,Agomoni,railway_station,26.2779157,89.7659102,OpenStreetMap/Geofabrik North-Eastern Zone
6166426058,Bidyadabri,railway_station,26.2114291,89.7822905,OpenStreetMap/Geofabrik North-Eastern Zone
6167435957,Chautara,railway_station,26.4028612,90.0845726,OpenStreetMap/Geofabrik North-Eastern Zone
6167435958,Srirampur Assam,railway_station,26.4274307,89.9048996,OpenStreetMap/Geofabrik North-Eastern Zone
6167498842,Singra,railway_station,25.9851361,91.1413068,OpenStreetMap/Geofabrik North-Eastern Zone
6167498843,Dhupdhara,railway_station,25.9810637,91.0479766,OpenStreetMap/Geofabrik North-Eastern Zone
6167498844,Rangjuli,railway_station,25.9882873,90.9559473,OpenStreetMap/Geofabrik North-Eastern Zone
6167498845,Nolbari,railway_station,25.9533226,90.7132852,OpenStreetMap/Geofabrik North-Eastern Zone
6167498846,Majgaon Assam,railway_station,26.4150746,90.5827019,OpenStreetMap/Geofabrik North-Eastern Zone
6167541019,Gamani,railway_halt,26.9202858,92.8046089,OpenStreetMap/Geofabrik North-Eastern Zone
6167541020,Charduar,railway_halt,26.8633476,92.7917397,OpenStreetMap/Geofabrik North-Eastern Zone
6167541023,Misamari Halt,railway_halt,26.8124972,92.5953913,OpenStreetMap/Geofabrik North-Eastern Zone
6167541024,Belsiri Halt,railway_station,26.8002592,92.5148097,OpenStreetMap/Geofabrik North-Eastern Zone
6167541025,Hugrajuli Halt,railway_halt,26.8060408,92.3592576,OpenStreetMap/Geofabrik North-Eastern Zone
6167541026,Nizsariha Halt,railway_halt,26.4856384,91.2221217,OpenStreetMap/Geofabrik North-Eastern Zone
6167541027,Guagachha Halt,railway_halt,26.5008122,91.0240781,OpenStreetMap/Geofabrik North-Eastern Zone
6167541028,Agthori,railway_station,26.198642,91.6860097,OpenStreetMap/Geofabrik North-Eastern Zone
6167985523,Jonekarang,railway_halt,27.7846919,95.1612005,OpenStreetMap/Geofabrik North-Eastern Zone
6167985524,Dipa Halt,railway_halt,27.7071205,94.849568,OpenStreetMap/Geofabrik North-Eastern Zone
6167985525,Archipathar,railway_station,27.6557446,94.7797716,OpenStreetMap/Geofabrik North-Eastern Zone
6167985526,Sisiborgaon,railway_halt,27.567644,94.6838772,OpenStreetMap/Geofabrik North-Eastern Zone
6167985527,Sripani,railway_station,27.558656,94.6325719,OpenStreetMap/Geofabrik North-Eastern Zone
6167985528,Moridhal,railway_halt,27.5393031,94.5947233,OpenStreetMap/Geofabrik North-Eastern Zone
6167985529,Jiadhal,railway_halt,27.4515231,94.5031393,OpenStreetMap/Geofabrik North-Eastern Zone
6167985530,Bordoloni,railway_station,27.4233618,94.4379455,OpenStreetMap/Geofabrik North-Eastern Zone
6167985531,Subansiri,railway_halt,27.4541104,94.2439654,OpenStreetMap/Geofabrik North-Eastern Zone
6167985532,Siajuli,railway_halt,27.3567888,94.1196048,OpenStreetMap/Geofabrik North-Eastern Zone
6167985533,Tanijan Halt,railway_halt,27.1293193,93.8986981,OpenStreetMap/Geofabrik North-Eastern Zone
6167985534,Tipling,railway_halt,27.0466279,93.8326728,OpenStreetMap/Geofabrik North-Eastern Zone
6167985535,Uttar Kathani,railway_halt,26.9371011,93.791781,OpenStreetMap/Geofabrik North-Eastern Zone
6167985536,Brahmajan,railway_halt,26.8531444,93.5427904,OpenStreetMap/Geofabrik North-Eastern Zone
6167985537,Helem,railway_station,26.8729733,93.4528023,OpenStreetMap/Geofabrik North-Eastern Zone
6167985538,Bedetti,railway_halt,26.8506126,93.3914977,OpenStreetMap/Geofabrik North-Eastern Zone
6167985539,Monabari,railway_halt,26.801406,93.2515776,OpenStreetMap/Geofabrik North-Eastern Zone
6172161638,Dhing Halt,railway_halt,26.4515782,92.4475493,OpenStreetMap/Geofabrik North-Eastern Zone
6172161639,Dhing Bazar,railway_halt,26.4559115,92.4797639,OpenStreetMap/Geofabrik North-Eastern Zone
6172161640,Batadrawa Road,railway_halt,26.4674,92.5418691,OpenStreetMap/Geofabrik North-Eastern Zone
6172161641,Balikotia,railway_halt,26.4681408,92.5696313,OpenStreetMap/Geofabrik North-Eastern Zone
6172161642,Dahgaon,railway_halt,26.4430697,92.615194,OpenStreetMap/Geofabrik North-Eastern Zone
6172161643,Juriagaon,railway_halt,26.4400713,92.6537105,OpenStreetMap/Geofabrik North-Eastern Zone
6172161644,Tarabari,railway_halt,26.4297701,92.6947108,OpenStreetMap/Geofabrik North-Eastern Zone
6172161645,Bebejia,railway_station,26.2985369,92.6271299,OpenStreetMap/Geofabrik North-Eastern Zone
6172161646,Phulaguri,railway_station,26.267398,92.5867626,OpenStreetMap/Geofabrik North-Eastern Zone
6172161647,Dharamtul,railway_station,26.1882989,92.3653087,OpenStreetMap/Geofabrik North-Eastern Zone
6172161648,Aujari,railway_station,26.1448057,92.267003,OpenStreetMap/Geofabrik North-Eastern Zone
6172161649,Barahu,railway_station,26.1163496,92.139464,OpenStreetMap/Geofabrik North-Eastern Zone
6172161650,Kamrup Khetri,railway_station,26.1272108,92.0833817,OpenStreetMap/Geofabrik North-Eastern Zone
6172161651,Digaru,railway_station,26.1535793,91.9787595,OpenStreetMap/Geofabrik North-Eastern Zone
6172161652,Panbari,railway_station,26.1999813,91.9775417,OpenStreetMap/Geofabrik North-Eastern Zone
6172161653,Panikhaiti,railway_station,26.2116095,91.8752959,OpenStreetMap/Geofabrik North-Eastern Zone
6172161654,New Guwahati,railway_station,26.1818507,91.7942583,OpenStreetMap/Geofabrik North-Eastern Zone
6202698985,Moreh shared taxi,bus_station,24.7952381,93.9408259,OpenStreetMap/Geofabrik North-Eastern Zone
6239801470,Dhansiri,railway_station,25.8114142,93.6021705,OpenStreetMap/Geofabrik North-Eastern Zone
6240255034,Lamsakhang,railway_station,25.7958728,93.0472389,OpenStreetMap/Geofabrik North-Eastern Zone
6242205278,Hathikali,railway_station,25.6401191,93.1015107,OpenStreetMap/Geofabrik North-Eastern Zone
6253305186,Jorhat bus terminal,bus_station,26.7522813,94.1875195,OpenStreetMap/Geofabrik North-Eastern Zone
6284153985,Difficult to find with works;),bus_station,24.828049,92.7997144,OpenStreetMap/Geofabrik North-Eastern Zone
6284188189,,bus_station,24.8163338,92.7993162,OpenStreetMap/Geofabrik North-Eastern Zone
6285730585,Bus and Winger to Dimapur (600₹) and other cities,bus_station,24.8109358,93.9369616,OpenStreetMap/Geofabrik North-Eastern Zone
6285730685,Shared taxis to Imphal (500₹),bus_station,24.2479249,94.3037521,OpenStreetMap/Geofabrik North-Eastern Zone
6286817989,Kamalajari,railway_station,26.0907327,91.9462911,OpenStreetMap/Geofabrik North-Eastern Zone
6287513085,Winger to Dimapur,bus_station,24.8108778,93.9366991,OpenStreetMap/Geofabrik North-Eastern Zone
6334165497,Dihakho,railway_station,25.4307228,93.1264767,OpenStreetMap/Geofabrik North-Eastern Zone
6334165531,Manderdisa,railway_station,25.7196912,93.1275255,OpenStreetMap/Geofabrik North-Eastern Zone
6336198469,Wadrengdisa,railway_station,25.2639726,93.1780159,OpenStreetMap/Geofabrik North-Eastern Zone
6336198470,Kalachand,railway_station,25.3436168,93.1333256,OpenStreetMap/Geofabrik North-Eastern Zone
6336198472,Mupa,railway_station,25.373568,93.1229772,OpenStreetMap/Geofabrik North-Eastern Zone
6336198474,Dibolong,railway_station,25.5951762,93.0855886,OpenStreetMap/Geofabrik North-Eastern Zone
6336198900,Daotuhaja,railway_station,25.2393544,93.1702832,OpenStreetMap/Geofabrik North-Eastern Zone
6336255016,Chandranathpur,railway_station,24.9628074,92.6882518,OpenStreetMap/Geofabrik North-Eastern Zone
6336270474,New Karimganj Junction,railway_station,24.8429273,92.3947736,OpenStreetMap/Geofabrik North-Eastern Zone
6336366847,Ratabari,railway_station,24.6105627,92.3968185,OpenStreetMap/Geofabrik North-Eastern Zone
6336366851,Phakhoagram,railway_station,24.6615379,92.4108486,OpenStreetMap/Geofabrik North-Eastern Zone
6336366857,Eraligul,railway_station,24.6735166,92.3712626,OpenStreetMap/Geofabrik North-Eastern Zone
6338287404,Katlicherra,railway_station,24.4687279,92.5544376,OpenStreetMap/Geofabrik North-Eastern Zone
6338287417,Manipur Bagan,railway_station,24.40847,92.5416528,OpenStreetMap/Geofabrik North-Eastern Zone
6338287909,Ramnathpur,railway_station,24.2314586,92.5268411,OpenStreetMap/Geofabrik North-Eastern Zone
6338320308,Monacherra,railway_station,24.611951,92.550058,OpenStreetMap/Geofabrik North-Eastern Zone
6338320309,Mohammadpur,railway_station,24.5091037,92.5927369,OpenStreetMap/Geofabrik North-Eastern Zone
6487970788,Nagaland State Transport,bus_station,26.7213894,95.0268732,OpenStreetMap/Geofabrik North-Eastern Zone
6544603985,Sumo to Mon,bus_station,27.0240578,95.0287347,OpenStreetMap/Geofabrik North-Eastern Zone
6550861285,Bus to Moirang (Loktak),bus_station,24.8065339,93.9332922,OpenStreetMap/Geofabrik North-Eastern Zone
6559128285,Manipur State Transport - Bus to Moreh,bus_station,24.7955653,93.9403237,OpenStreetMap/Geofabrik North-Eastern Zone
6583206085,New Yuzana Travels,bus_station,24.8315811,92.8000844,OpenStreetMap/Geofabrik North-Eastern Zone
6598618485,,bus_station,25.1714755,92.0194547,OpenStreetMap/Geofabrik North-Eastern Zone
6627280464,Bilasipara,railway_station,26.2424337,90.2359298,OpenStreetMap/Geofabrik North-Eastern Zone
6774579589,Lepetkata,railway_halt,27.3479856,94.8392266,OpenStreetMap/Geofabrik North-Eastern Zone
6805346066,,airport,27.5449321,95.2381291,OpenStreetMap/Geofabrik North-Eastern Zone
6842759285,buses for everywhere,bus_station,24.8189794,93.9455017,OpenStreetMap/Geofabrik North-Eastern Zone
6842759385,buses for everywhere,bus_station,24.8247134,93.9487188,OpenStreetMap/Geofabrik North-Eastern Zone
6856784108,Nagaland State Transportation,bus_station,24.8156521,93.9405877,OpenStreetMap/Geofabrik North-Eastern Zone
6876823585,Guwahati airport,bus_station,25.5748618,91.8826797,OpenStreetMap/Geofabrik North-Eastern Zone
6881013885,Tezpur 200rupees,bus_station,26.1197426,91.8257158,OpenStreetMap/Geofabrik North-Eastern Zone
6897144087,Sumo stand,bus_station,28.1698267,94.7982352,OpenStreetMap/Geofabrik North-Eastern Zone
6897382601,Lumding Bus Stand,bus_station,25.7586701,93.1744036,OpenStreetMap/Geofabrik North-Eastern Zone
6912526286,APSTS,bus_station,28.4163909,94.6777528,OpenStreetMap/Geofabrik North-Eastern Zone
6912526287,Sumo Stand,bus_station,28.4143369,94.6779278,OpenStreetMap/Geofabrik North-Eastern Zone
6912527086,Sumo Stand,bus_station,28.530604,94.375382,OpenStreetMap/Geofabrik North-Eastern Zone
6934229532,,bus_station,27.2900412,95.6797525,OpenStreetMap/Geofabrik North-Eastern Zone
6936877960,Manu Bazar,railway_station,23.0618468,91.6458607,OpenStreetMap/Geofabrik North-Eastern Zone
6959952550,,bus_station,25.5770121,91.8834264,OpenStreetMap/Geofabrik North-Eastern Zone
6986663585,Sumo stand,bus_station,25.5734159,91.8830383,OpenStreetMap/Geofabrik North-Eastern Zone
7071787085,"sig,daj,pelling etc.",bus_station,27.1303217,88.2862587,OpenStreetMap/Geofabrik North-Eastern Zone
7099561458,Alamganj,railway_station,26.1190373,90.0255937,OpenStreetMap/Geofabrik North-Eastern Zone
7099593560,Bagribari,railway_station,26.2045466,90.1205867,OpenStreetMap/Geofabrik North-Eastern Zone
7099895549,Dhubri,railway_station,26.0228197,89.9779442,OpenStreetMap/Geofabrik North-Eastern Zone
7099901986,Gauripur,railway_station,26.077224,89.9555665,OpenStreetMap/Geofabrik North-Eastern Zone
7103310140,Tetelia,railway_station,26.1258634,92.0215581,OpenStreetMap/Geofabrik North-Eastern Zone
7106704703,Narangi,railway_station,26.182101,91.8333811,OpenStreetMap/Geofabrik North-Eastern Zone
7113216241,Kamakhya Junction,railway_station,26.1572797,91.6920689,OpenStreetMap/Geofabrik North-Eastern Zone
7122862136,Azara,railway_station,26.1020792,91.616621,OpenStreetMap/Geofabrik North-Eastern Zone
7123383785,Mirza,railway_station,26.0731453,91.5180445,OpenStreetMap/Geofabrik North-Eastern Zone
7129320089,Chaygaon,railway_station,26.0551154,91.3703245,OpenStreetMap/Geofabrik North-Eastern Zone
7134808985,Private Bus Stand,bus_station,27.2374557,94.1076254,OpenStreetMap/Geofabrik North-Eastern Zone
7141409144,Bamunigaon,railway_station,26.0149836,91.2958047,OpenStreetMap/Geofabrik North-Eastern Zone
7141886460,Boko,railway_station,25.9996208,91.2189943,OpenStreetMap/Geofabrik North-Eastern Zone
7142134186,,bus_station,27.2026883,94.44346,OpenStreetMap/Geofabrik North-Eastern Zone
7152416066,Dudhnai,railway_station,26.0014891,90.7618909,OpenStreetMap/Geofabrik North-Eastern Zone
7158627864,Goalpara Town,railway_station,26.1270795,90.6211111,OpenStreetMap/Geofabrik North-Eastern Zone
7158912835,Bijni,railway_station,26.4973796,90.7074554,OpenStreetMap/Geofabrik North-Eastern Zone
7159379654,New Bongaigaon Junction,railway_station,26.4758239,90.5372357,OpenStreetMap/Geofabrik North-Eastern Zone
7270778685,,bus_station,24.831463,92.800193,OpenStreetMap/Geofabrik North-Eastern Zone
7281924285,Jeeps to Silchar,bus_station,24.8067525,93.9327504,OpenStreetMap/Geofabrik North-Eastern Zone
7406558628,,helipad,27.7496233,93.3885768,OpenStreetMap/Geofabrik North-Eastern Zone
7662581206,Patharkhola,railway_station,25.7778513,93.1028384,OpenStreetMap/Geofabrik North-Eastern Zone
7980121746,NST Station,bus_station,26.1044731,94.2576778,OpenStreetMap/Geofabrik North-Eastern Zone
8432231123,Bhanga,railway_station,24.8540093,92.4801341,OpenStreetMap/Geofabrik North-Eastern Zone
8680762994,,helipad,26.0339535,89.9702375,OpenStreetMap/Geofabrik North-Eastern Zone
8753544766,Imambari Railway Station,railway_station,23.7920599,91.1727717,OpenStreetMap/Geofabrik North-Eastern Zone
8913811029,,helipad,23.085396,93.291288,OpenStreetMap/Geofabrik North-Eastern Zone
8999694693,Bordubi Road,railway_station,27.399181,95.314595,OpenStreetMap/Geofabrik North-Eastern Zone
8999694694,Baginadi,railway_station,27.3991671,94.1824856,OpenStreetMap/Geofabrik North-Eastern Zone
8999694695,Chakiting,railway_station,26.5616754,94.0956546,OpenStreetMap/Geofabrik North-Eastern Zone
8999694696,Daldali,railway_station,25.820221,93.517152,OpenStreetMap/Geofabrik North-Eastern Zone
9228599493,Mondorbag Railway station,railway_station,23.6879655,91.1523503,OpenStreetMap/Geofabrik North-Eastern Zone
9470745970,Mawsynram Station,bus_station,25.2988116,91.5814165,OpenStreetMap/Geofabrik North-Eastern Zone
9470762651,Taxi to Shillong,bus_station,25.2990071,91.5816423,OpenStreetMap/Geofabrik North-Eastern Zone
9730174642,Numaligarh,railway_station,26.6095389,93.8628504,OpenStreetMap/Geofabrik North-Eastern Zone
9761003858,Langcholiet railway station,railway_station,25.7583156,93.3076183,OpenStreetMap/Geofabrik North-Eastern Zone
9761003859,Nailalung railway station,railway_station,25.7729148,93.387018,OpenStreetMap/Geofabrik North-Eastern Zone
9761003860,Bar Langfer S railway station,railway_station,25.7549185,93.2436485,OpenStreetMap/Geofabrik North-Eastern Zone
9761003882,Lahing,railway_station,26.7412014,94.4371491,OpenStreetMap/Geofabrik North-Eastern Zone
9761003883,Seleng Hat,railway_station,26.78379,94.482874,OpenStreetMap/Geofabrik North-Eastern Zone
9761004250,Kampur railway station,railway_station,26.1605194,92.6573324,OpenStreetMap/Geofabrik North-Eastern Zone
9761004251,Jamunamukh,railway_station,26.1094687,92.7405312,OpenStreetMap/Geofabrik North-Eastern Zone
9761004252,Jugijan railway station,railway_station,26.0393796,92.8027958,OpenStreetMap/Geofabrik North-Eastern Zone
9761004253,Barua Bamungaon,railway_station,26.6691375,93.9838504,OpenStreetMap/Geofabrik North-Eastern Zone
9831789932,Bechimari,railway_station,26.3574273,90.5222958,OpenStreetMap/Geofabrik North-Eastern Zone
9834431224,Chapar,railway_station,26.2753278,90.4378626,OpenStreetMap/Geofabrik North-Eastern Zone
9837266184,Awangkhal,railway_station,24.8317856,93.5630089,OpenStreetMap/Geofabrik North-Eastern Zone
9839806385,Noney,railway_station,24.8591099,93.6325027,OpenStreetMap/Geofabrik North-Eastern Zone
9839806388,Haochong,railway_station,24.8383213,93.7178287,OpenStreetMap/Geofabrik North-Eastern Zone
9839806399,Phayeng,railway_station,24.8195117,93.8205385,OpenStreetMap/Geofabrik North-Eastern Zone
9839807719,Imphal,railway_station,24.7639447,93.8654977,OpenStreetMap/Geofabrik North-Eastern Zone
9846000357,Mualkhang,railway_station,23.9012663,92.6640593,OpenStreetMap/Geofabrik North-Eastern Zone
9846000395,Kawnpui,railway_station,23.9951904,92.6453589,OpenStreetMap/Geofabrik North-Eastern Zone
9846000396,Hortoki,railway_station,24.0778717,92.6282269,OpenStreetMap/Geofabrik North-Eastern Zone
9848396241,Sukhovi,railway_station,25.7602149,93.7125172,OpenStreetMap/Geofabrik North-Eastern Zone
9848396304,Dhansiripar,railway_station,25.7821432,93.6354232,OpenStreetMap/Geofabrik North-Eastern Zone
9848477377,Molvom,railway_station,25.7427091,93.8501834,OpenStreetMap/Geofabrik North-Eastern Zone
9948639404,Thakurbari Railway Station,railway_station,26.797227,92.7000432,OpenStreetMap/Geofabrik North-Eastern Zone
9989489381,ASTC Lakhimpur bus station,bus_station,27.2383122,94.1057007,OpenStreetMap/Geofabrik North-Eastern Zone
9989765050,,helipad,25.8460975,93.4390747,OpenStreetMap/Geofabrik North-Eastern Zone
10139464266,আনন্দপুর,railway_station,23.0903909,91.4313018,OpenStreetMap/Geofabrik North-Eastern Zone
10139535698,Belonia Railway Station,railway_station,23.2416662,91.4501419,OpenStreetMap/Geofabrik North-Eastern Zone
10139557255,পরশুরাম রেলওয়ে স্টেশন,railway_station,23.216143,91.4453042,OpenStreetMap/Geofabrik North-Eastern Zone
10140023315,ফুলগাজী রেলওয়ে স্টেশন,railway_station,23.1475271,91.4312649,OpenStreetMap/Geofabrik North-Eastern Zone
10223064287,Shantirbazar Railway Station,railway_station,23.3224074,91.5322665,OpenStreetMap/Geofabrik North-Eastern Zone
10231895524,Jamuguri,railway_station,26.3861147,93.9591679,OpenStreetMap/Geofabrik North-Eastern Zone
10236153518,Bagma,railway_station,23.555555,91.4214589,OpenStreetMap/Geofabrik North-Eastern Zone
10236180792,Thailik Twisa,railway_halt,23.1245846,91.6140138,OpenStreetMap/Geofabrik North-Eastern Zone
10236190225,Jirighat,railway_station,24.8040772,93.1076785,OpenStreetMap/Geofabrik North-Eastern Zone
10236190226,Kamranga,railway_halt,24.8512706,93.0548813,OpenStreetMap/Geofabrik North-Eastern Zone
10236190227,Moinarband,railway_station,24.8538743,92.8340336,OpenStreetMap/Geofabrik North-Eastern Zone
10729730937,Bus stand at Hawakhana,bus_station,25.5155614,90.2162754,OpenStreetMap/Geofabrik North-Eastern Zone
10729730944,Bus stand at Chandmari,bus_station,25.5197081,90.2189239,OpenStreetMap/Geofabrik North-Eastern Zone
10729730946,Bus stand at Dobasipara,bus_station,25.5079247,90.2153556,OpenStreetMap/Geofabrik North-Eastern Zone
10737181272,Phulbari/Salmara Dry Season Ferry Ghat (March 2023),ferry_terminal,25.9216197,90.0063451,OpenStreetMap/Geofabrik North-Eastern Zone
10737181273,,ferry_terminal,25.8909424,90.0166775,OpenStreetMap/Geofabrik North-Eastern Zone
10831428906,Shared jeeps in this parking garage,bus_station,27.1321154,88.2826972,OpenStreetMap/Geofabrik North-Eastern Zone
11127426064,,ferry_terminal,26.1971074,92.5202597,OpenStreetMap/Geofabrik North-Eastern Zone
11127426092,,ferry_terminal,26.1976103,92.519589,OpenStreetMap/Geofabrik North-Eastern Zone
11190651304,,helipad,23.4269816,91.8952627,OpenStreetMap/Geofabrik North-Eastern Zone
11191115876,,helipad,23.3931615,91.8620154,OpenStreetMap/Geofabrik North-Eastern Zone
11192445513,,helipad,23.6764526,92.2611828,OpenStreetMap/Geofabrik North-Eastern Zone
11192445617,,helipad,23.6513552,92.2405141,OpenStreetMap/Geofabrik North-Eastern Zone
11192445718,,helipad,23.6901377,92.1719171,OpenStreetMap/Geofabrik North-Eastern Zone
11192445842,,helipad,23.7335852,92.1427492,OpenStreetMap/Geofabrik North-Eastern Zone
11193854828,,helipad,23.4499334,92.3120109,OpenStreetMap/Geofabrik North-Eastern Zone
11207889137,Bike taxi stop - never recommend,bus_station,26.1197045,91.8222045,OpenStreetMap/Geofabrik North-Eastern Zone
11351136765,"Mopungchucket, Impur station",bus_station,26.326575,94.5230084,OpenStreetMap/Geofabrik North-Eastern Zone
11356598240,NST counter,bus_station,26.4544737,94.550657,OpenStreetMap/Geofabrik North-Eastern Zone
11378891069,Down Town,bus_station,26.1383001,91.799712,OpenStreetMap/Geofabrik North-Eastern Zone
11383078880,"Pandu Terminal, NW - 2",ferry_terminal,26.1713775,91.6791148,OpenStreetMap/Geofabrik North-Eastern Zone
11526669769,Jeeps to Nungba,bus_station,24.8066509,93.9324152,OpenStreetMap/Geofabrik North-Eastern Zone
11542181369,,bus_station,24.3736679,92.1685242,OpenStreetMap/Geofabrik North-Eastern Zone
11637338969,Guwahati sumo & shared taxi,bus_station,25.5680759,91.8817937,OpenStreetMap/Geofabrik North-Eastern Zone
11860941706,Golakganj Junction,railway_station,26.1081741,89.830652,OpenStreetMap/Geofabrik North-Eastern Zone
11906862908,ISBT,bus_station,25.6311051,91.8927209,OpenStreetMap/Geofabrik North-Eastern Zone
11908063511,Fakiragram Junction,railway_station,26.3644473,90.1858583,OpenStreetMap/Geofabrik North-Eastern Zone
11917607650,Kokrajhar,railway_station,26.4046355,90.2725956,OpenStreetMap/Geofabrik North-Eastern Zone
11917638020,Salakati,railway_station,26.4426999,90.3538048,OpenStreetMap/Geofabrik North-Eastern Zone
