node_id,latitude,longitude
91576,25.8925398,93.7099679
91577,25.8925234,93.7106968
91578,25.8919405,93.7107175
91579,25.8928999,93.7106782
91580,25.8912674,93.711173
91581,25.9184011,93.7463921
91582,25.9163133,93.7476539
91583,25.9169967,93.7469695
91584,25.917648,93.746696
91585,25.9183192,93.7423783
91586,25.9164177,93.7409587
91587,24.7704724,93.9663541
91588,24.7713768,93.967181
91589,24.7723643,93.9664977
91590,24.7720793,93.966779
91591,24.7726407,93.9662247
91592,24.7730453,93.9659393
91593,24.7735779,93.9658531
91594,25.7363412,93.8843672
91595,25.7303137,93.8836595
91596,25.8465448,93.737968
91597,25.8464921,93.73244
91598,25.8452965,93.7369831
91599,25.0113178,94.0206769
91600,25.0131615,94.0207976
91601,25.0136063,94.0208083
91602,25.0097775,94.020573
91603,25.0094147,94.0205398
91604,25.7963144,93.7486383
91605,25.7957573,93.7541073
91606,25.7959681,93.7546981
91607,25.7953405,93.7575126
91608,25.796492,93.7584593
91609,25.7967135,93.7587123
91610,25.7917884,93.7610624
91611,25.7905791,93.7612878
91612,25.7902877,93.7586118
91613,25.7887815,93.7580524
91614,25.8352996,93.8105634
91615,25.8359683,93.8094575
91616,25.8347407,93.8066888
91617,25.8346992,93.8074207
91618,25.8342567,93.8108128
91619,25.8574206,93.7608325
91620,25.8558696,93.7614125
91621,25.8973712,93.7079819
91622,25.8936726,93.7095501
91623,25.8946665,93.7134499
91624,25.8940586,93.7127789
91625,25.9186573,93.7982095
91626,25.9194821,93.7951084
91627,25.9330529,93.8116227
91628,25.7606312,93.7192106
91629,25.7575277,93.7191104
91630,25.7585711,93.7190887
91631,25.7585955,93.7191065
91632,25.6653687,91.9106092
91633,25.665596,91.9106612
91634,25.8429608,93.7284297
91635,25.8418361,93.7269117
91636,25.8413171,93.7271589
91637,25.7484112,93.8536134
91638,25.7534197,93.8600199
91639,25.7531318,93.8595218
91640,25.753358,93.857193
91641,25.7552434,93.861646
91642,25.754402,93.8621473
91643,24.7446426,94.0325781
91644,24.7466461,94.0420383
91645,24.7466533,94.0424767
91646,24.7236631,93.9703085
91647,24.7240268,93.9718765
91648,24.7243924,93.970779
91649,24.7244323,93.9741701
91650,24.7205359,93.9704528
91651,24.7247108,93.9765713
91652,25.9152459,93.7537429
91653,25.9153227,93.7532791
91654,25.9111842,93.7532826
91655,25.9136448,93.7528911
91656,25.9141472,93.7523626
91657,25.9132401,93.7515019
91658,25.9140631,93.7516996
91659,25.9131097,93.7514876
91660,25.9129207,93.7519505
91661,25.9163283,93.7491001
91662,25.9160888,93.7480834
91663,25.0283217,94.0156822
91664,24.7462695,94.0431566
91665,24.7452198,94.0434801
91666,24.7451838,94.0436035
91667,24.7449382,94.0446872
91668,24.74477,94.0452774
91669,24.7428612,94.0438871
91670,25.8936059,93.7122092
91671,25.8926818,93.7111987
91672,25.8913447,93.7110186
91673,25.8918739,93.7090412
91674,25.8909922,93.7091245
91675,25.8283762,93.8086582
91676,25.828446,93.8083919
91677,25.8251459,93.8063566
91678,25.8222974,93.8126906
91679,25.9288996,93.7022984
91680,25.9270442,93.7046992
91681,25.8645594,93.7654185
91682,25.8637095,93.7654074
91683,25.8640121,93.7655908
91684,25.8638924,93.7667397
91685,25.8639216,93.7669212
91686,25.8569453,93.7249115
91687,25.8561114,93.7250025
91688,25.666186,91.9138772
91689,25.6645141,91.9153159
91690,25.6628308,91.9140201
91691,25.8104037,93.7488163
91692,25.916326,93.7613127
91693,25.9165323,93.7603109
91694,25.9160988,93.7601981
91695,25.9163043,93.7596598
91696,25.9176975,93.7586492
91697,25.91655,93.7575062
91698,25.9177596,93.7569512
91699,25.917886,93.7571412
91700,25.9175674,93.7566552
91701,25.916278,93.7593952
91702,25.9151692,93.7599581
91703,25.9153574,93.7594941
91704,25.9143575,93.7594004
91705,25.9160915,93.7579438
91706,25.8934267,93.7146113
91707,25.8906891,93.7152659
91708,25.8917074,93.7136137
91709,25.8904487,93.7135448
91710,25.8902216,93.7132086
91711,25.7549838,93.8644241
91712,25.7558376,93.8653502
91713,25.7520676,93.8708138
91714,25.7538916,93.8692864
91715,25.7517263,93.8699231
91716,25.7461041,93.8677377
91717,25.740866,93.8583644
91718,25.7427975,93.859616
91719,25.7440193,93.8563946
91720,25.6717192,91.9044009
91721,25.8667574,93.7652824
91722,25.8669638,93.7656391
91723,25.866568,93.7648411
91724,25.8669807,93.7657182
91725,25.8655495,93.764711
91726,25.8651441,93.7645742
91727,25.8365717,93.810441
91728,25.8315093,93.8139712
91729,25.8265611,93.8075158
91730,25.8265364,93.8072647
91731,25.8265453,93.8073548
91732,25.8196322,93.8076208
91733,25.8236035,93.8105
91734,24.7982879,94.0083884
91735,24.8000673,94.0088598
91736,24.8000046,94.0090901
91737,24.7988555,94.0262279
91738,24.8003263,94.0266151
91739,25.9090273,93.7619314
91740,25.9090293,93.7597986
91741,25.9088073,93.7596059
91742,25.9103337,93.7586303
91743,25.9141407,93.7618243
91744,25.9151218,93.761411
91745,25.9148628,93.7604584
91746,25.9369765,93.8002032
91747,25.9579624,93.7906083
91748,25.9296869,93.798658
91749,25.9204108,93.8000279
91750,25.9200027,93.8042493
91751,25.7246778,93.8740233
91752,25.726066,93.8752972
91753,24.7652989,93.9649433
91754,24.7648603,93.9649606
91755,24.7639532,93.9642629
91756,24.7633697,93.9638028
91757,24.762843,93.9635719
91758,24.7621351,93.9658606
91759,24.7617882,93.9632666
91760,25.8278074,93.8105462
91761,25.8226339,93.8125372
91762,25.8925977,93.7127573
91763,25.8939944,93.7141748
91764,25.8938832,93.7129702
91765,25.8907982,93.7116191
91766,25.8855378,93.7070609
91767,25.8639266,93.7666429
91768,25.8756707,93.7625156
91769,25.8724066,93.7632469
91770,25.872324,93.7646949
91771,25.8716314,93.7637977
91772,25.8711169,93.7650908
91773,25.8699312,93.7622501
91774,25.8693203,93.761823
91775,25.8678182,93.7646534
91776,25.9369331,93.7876537
91777,25.9308649,93.7884052
91778,25.9336762,93.7850241
91779,24.7441868,94.0443116
91780,25.747128,93.8545197
91781,24.7753401,93.9767022
91782,24.7749304,93.9765873
91783,24.7753606,93.9714528
91784,24.777011,93.9686558
91785,24.777907,93.9675155
91786,24.7778144,93.9672795
91787,24.7778461,93.9673519
91788,24.7760634,93.968052
91789,24.7749797,93.9672661
91790,24.7750717,93.9670594
91791,24.7750187,93.9671776
91792,24.7711026,93.9675075
91793,24.7709784,93.9674833
91794,24.7711781,93.9675128
91795,24.7707297,93.9666764
91796,24.7710358,93.9679791
91797,24.7701048,93.9664806
91798,24.7698241,93.9659605
91799,24.7691947,93.965457
91800,24.7684455,93.9661127
91801,24.7688328,93.9654178
91802,24.7680218,93.9653644
91803,24.7668807,93.9648208
91804,25.8860453,93.7089868
91805,25.8858128,93.7072949
91806,25.8865064,93.7094443
91807,25.8884662,93.710636
91808,25.8883796,93.7109838
91809,25.8513631,93.716689
91810,25.8423775,93.7219298
91811,25.8454636,93.7408159
91812,25.8427822,93.7379386
91813,25.842598,93.7390513
91814,25.8423463,93.7385043
91815,25.9359613,93.7117705
91816,25.9371083,93.7137383
91817,25.9368446,93.71631
91818,25.9331713,93.7170539
91819,25.9348506,93.71647
91820,25.9340002,93.7179533
91821,25.9309194,93.7139967
91822,25.9298735,93.7165639
91823,25.0075854,94.0276401
91824,25.0076411,94.0277014
91825,25.0079087,94.0237578
91826,25.0078153,94.0257615
91827,25.0078375,94.0269238
91828,25.0078379,94.0261415
91829,25.8162732,93.7573365
91830,25.8159773,93.7544685
91831,25.8160156,93.7551986
91832,25.9287619,93.7886433
91833,25.9217399,93.7926565
91834,25.8396421,93.6920747
91835,25.8406142,93.6927125
91836,25.8412153,93.691425
91837,25.8405768,93.689345
91838,25.6813658,93.8735189
91839,25.7924164,93.7508954
91840,25.7853101,93.7591871
91841,25.7854856,93.7596986
91842,25.7854462,93.7594606
91843,25.7802042,93.7629933
91844,25.7771544,93.7587979
91845,25.7792719,93.7550807
91846,25.7800068,93.7607096
91847,25.7801138,93.7579284
91848,25.7768688,93.7527979
91849,25.7781083,93.7489549
91850,25.9120722,93.7601229
91851,25.9120855,93.7597759
91852,25.9079997,93.7600074
91853,25.9048544,93.7590389
91854,25.916004,93.7505823
91855,25.9152814,93.7480304
91856,25.9148279,93.7482181
91857,25.9042763,93.7495244
91858,25.9053066,93.7513107
91859,25.906678,93.7603118
91860,25.9070569,93.7597677
91861,25.9075527,93.7611625
91862,25.9065623,93.7587176
91863,25.9038929,93.7588371
91864,25.9008707,93.7550712
91865,25.9056986,93.7575857
91866,24.7446388,94.041944
91867,24.7444098,94.0418854
91868,24.7437658,94.041806
91869,24.7288977,94.0829075
91870,25.8578504,93.7770078
91871,25.8577608,93.7760973
91872,25.8155214,93.7891934
91873,24.752472,94.0487935
91874,24.7486599,94.0493165
91875,24.7498073,94.050329
91876,25.8437264,93.6898083
91877,25.8414518,93.6936553
91878,25.8396795,93.6921764
91879,24.8009911,94.0259312
91880,24.7995015,94.0261146
91881,24.8017445,94.0277551
91882,24.8003892,94.0273625
91883,24.7990819,94.0261272
91884,24.8001065,94.0257542
91885,25.906268,93.7500139
91886,25.9010806,93.7591723
91887,25.9051128,93.7591281
91888,25.9109774,93.7586828
91889,25.9131186,93.7578419
91890,25.846376,93.7290466
91891,25.8503607,93.7269666
91892,25.8481568,93.7313989
91893,25.8484023,93.7321516
91894,25.8398688,93.7318466
91895,25.8400669,93.7299581
91896,25.9331752,93.7965516
91897,25.9240803,93.7958044
91898,25.92041,93.7903379
91899,25.9195552,93.7950474
91900,25.9229829,93.794723
91901,25.9240321,93.7957537
91902,25.7873609,93.7139739
91903,25.7874154,93.7121236
91904,24.8889381,94.0288791
91905,24.8875349,94.0274646
91906,24.8873688,94.0272995
91907,24.8844954,94.0318114
91908,24.8848082,94.0308007
91909,24.886377,94.0358169
91910,24.8863761,94.0357419
91911,25.7403286,93.8577729
91912,25.7402549,93.8577086
91913,25.0076865,94.0277157
91914,25.0077327,94.0277805
91915,25.0113815,94.0281336
91916,25.0078204,94.0275108
91917,25.011101,94.0281823
91918,25.0151401,94.056762
91919,25.0098968,94.0286554
91920,25.8911022,93.7101948
91921,25.8846773,93.7087747
91922,25.8851504,93.70574
91923,25.8831093,93.7068497
91924,25.7982896,93.7490685
91925,25.7988443,93.7487559
91926,25.7996019,93.7455804
91927,25.7983644,93.7464561
91928,25.7816066,93.7580562
91929,25.7849533,93.7436339
91930,25.7786884,93.7490018
91931,24.7684601,93.9763105
91932,24.7689867,93.9782116
91933,24.7696439,93.9774929
91934,24.7705218,93.9767573
91935,24.7711714,93.9767848
91936,24.7719331,93.9771016
91937,24.7716827,93.9769962
91938,24.7725494,93.9771728
91939,24.7768093,93.9720855
91940,25.7186776,93.6274701
91941,25.7873404,93.6995653
91942,25.783685,93.6997522
91943,25.7873203,93.7003457
91944,25.78732,93.7005722
91945,25.7869619,93.7015405
91946,25.7873188,93.7016791
91947,25.7870207,93.7015664
91948,25.8107899,93.7944442
91949,25.8099525,93.7971828
91950,25.8160935,93.7932556
91951,25.8165314,93.7946171
91952,25.8888367,93.7097743
91953,25.889032,93.7111623
91954,25.8900792,93.713568
91955,25.8899235,93.7141082
91956,25.8875321,93.7144397
91957,25.8871248,93.7137735
91958,25.8359879,93.8103783
91959,25.8249148,93.8085671
91960,25.9582989,93.7786538
91961,25.9591484,93.7786321
91962,25.9592073,93.7836894
91963,25.9586892,93.7819255
91964,25.9594248,93.7833318
91965,25.9596332,93.7823337
91966,25.958836,93.7763664
91967,25.9572814,93.7768357
91968,25.9587007,93.7761184
91969,25.9224619,93.7898247
91970,25.9352815,93.8012916
91971,25.9332476,93.7966093
91972,25.9107068,93.7487049
91973,25.917713,93.7500098
91974,25.9035981,93.754555
91975,25.8985593,93.7557659
91976,25.9168473,93.7520511
91977,25.9045942,93.7529467
91978,25.8434209,93.6839619
91979,25.8563975,93.6917631
91980,25.854643,93.6862929
91981,25.8512752,93.6866245
91982,25.6967542,93.8518131
91983,25.6818047,93.8664147
91984,25.7873371,93.7043014
91985,25.7873478,93.7044149
91986,25.7877526,93.7157089
91987,25.7877709,93.7158278
91988,25.7878498,93.7480263
91989,24.7280632,93.9842569
91990,24.7277812,93.9840943
91991,24.7277081,93.9836892
91992,24.7259174,93.9737275
91993,24.7282757,93.978408
91994,24.7280686,93.9794326
91995,24.7278793,93.9773082
91996,24.7285108,93.9784784
91997,24.7277446,93.9774766
91998,24.727166,93.9755749
91999,24.7264465,93.9751796
92000,24.7243632,93.9687631
92001,24.7244937,93.968832
92002,24.7253865,93.9712146
92003,24.7252938,93.9708591
92004,24.7257851,93.9701902
92005,24.7251195,93.9704502
92006,24.7244994,93.9698379
92007,24.7242923,93.9697673
92008,24.724633,93.9699124
92009,25.8881179,93.7133916
92010,25.8881034,93.7129846
92011,25.8871557,93.7127064
92012,25.8902404,93.7121019
92013,25.8903233,93.7129885
92014,25.8873153,93.7109291
92015,25.8878479,93.7104473
92016,24.8010178,94.0091639
92017,24.8018671,94.0093117
92018,24.8015208,94.0091223
92019,25.8487702,93.7298664
92020,24.9002806,94.0359557
92021,24.886162,94.0260719
92022,25.8163945,93.7976583
92023,25.8135224,93.7982798
92024,25.8142556,93.7990939
92025,25.8143756,93.7985851
92026,25.8162274,93.7857264
92027,25.8165245,93.7857848
92028,25.8161197,93.7858017
92029,25.8879339,93.7096643
92030,25.8895744,93.7152851
92031,25.8888451,93.7158376
92032,25.8880499,93.7159819
92033,25.8889438,93.7131494
92034,25.8640869,93.77156
92035,25.8643512,93.7713629
92036,25.8635813,93.7736763
92037,25.8623405,93.7744991
92038,25.8614688,93.7760558
92039,25.861403,93.7736991
92040,25.8601691,93.7750211
92041,25.8597256,93.7749544
92042,25.8598704,93.772983
92043,25.8587613,93.7736575
92044,25.8590099,93.7758301
92045,25.8584767,93.7759077
92046,25.8578073,93.7765759
92047,25.8586853,93.7779289
92048,25.7950517,93.7100369
92049,25.7906944,93.7132732
92050,25.9603957,93.7794557
92051,25.9773699,93.7684048
92052,25.9768403,93.7645289
92053,25.9769885,93.7655515
92054,25.9713424,93.7651727
92055,25.972817,93.7668589
92056,25.9740436,93.7669677
92057,25.9735505,93.7669277
92058,25.9589896,93.7712558
92059,25.9366083,93.6991006
92060,25.9372506,93.6963691
92061,25.9360282,93.7027626
92062,25.9369147,93.6982772
92063,25.9361619,93.7016027
92064,25.9319808,93.7062866
92065,25.9280998,93.6937993
92066,25.9270893,93.6939086
92067,25.8614275,93.7706074
92068,25.8615982,93.7712359
92069,25.843797,93.6799988
92070,25.8473228,93.6881541
92071,25.8494053,93.7327622
92072,25.8550292,93.737451
92073,25.8520632,93.7359464
92074,25.0116396,94.0274776
92075,25.0139979,94.0274035
92076,25.0139964,94.0266361
92077,25.0148009,94.0273882
92078,25.0172883,94.0274006
92079,25.7621138,93.8882811
92080,25.7613005,93.8894257
92081,25.7612262,93.8892271
92082,25.7605788,93.8884509
92083,25.9227681,93.7925486
92084,25.9246371,93.7982849
92085,25.9319014,93.8026278
92086,25.7963745,93.7100799
92087,25.7956997,93.7101641
92088,25.792932,93.7110195
92089,25.791608,93.7110722
92090,25.8149638,93.7856582
92091,25.8128216,93.7861047
92092,25.812442,93.7854974
92093,25.8126059,93.7841002
92094,25.8073154,93.7846956
92095,25.8070544,93.7842807
92096,25.8066815,93.7900643
92097,25.8052089,93.7908174
92098,24.764118,93.9773208
92099,24.7657933,93.9762837
92100,24.7644539,93.9772296
92101,24.7669307,93.9778179
92102,24.7668925,93.9782191
92103,24.7663392,93.9781246
92104,24.7670037,93.9782497
92105,24.7655765,93.9783438
92106,24.7656812,93.9783436
92107,24.767598,93.9782873
92108,24.7677544,93.9792413
92109,24.7685064,93.9779976
92110,25.7601896,93.8955686
92111,25.7595396,93.8938138
92112,25.7591502,93.8959241
92113,25.7594996,93.8937216
92114,25.757373,93.8928793
92115,25.8868877,93.7111007
92116,25.8857817,93.7102283
92117,25.885738,93.7132118
92118,25.8866037,93.7160818
92119,25.8855222,93.7194362
92120,25.8830446,93.7151583
92121,25.8518874,93.7326484
92122,25.8462785,93.7277736
92123,25.8440705,93.72694
92124,25.8641111,93.7799124
92125,25.861222,93.7798541
92126,25.8643664,93.779954
92127,25.8616484,93.7798524
92128,25.8646572,93.7736825
92129,25.8647239,93.7741988
92130,25.8640423,93.7756437
92131,25.8624729,93.7757959
92132,24.7273275,93.9850658
92133,24.7275521,93.9852205
92134,24.7264688,93.9848548
92135,24.8073019,93.9581525
92136,25.9187038,93.7841621
92137,25.9202293,93.7850826
92138,25.9183392,93.7839469
92139,25.8429389,93.7223748
92140,25.8434409,93.7228752
92141,25.7999481,93.7766836
92142,25.8012314,93.7855565
92143,25.8021629,93.7843592
92144,25.8013848,93.7857352
92145,25.801098,93.7853978
92146,25.8001244,93.7841878
92147,25.7995281,93.7836051
92148,25.7992235,93.7833098
92149,25.8007519,93.7849906
92150,25.8592018,93.7770237
92151,25.8613837,93.7795919
92152,25.7911625,93.7115216
92153,25.7887629,93.7118183
92154,25.7896868,93.713394
92155,25.7883004,93.7138133
92156,25.7909977,93.7041186
92157,25.9200564,93.6964005
92158,25.9190546,93.6955937
92159,25.9244009,93.6943506
92160,25.9270079,93.6952061
92161,25.9276856,93.6943786
92162,25.9364332,93.6995375
92163,25.9509889,93.7699217
92164,25.9583043,93.7629367
92165,25.9666717,93.7626553
92166,25.9641935,93.7635654
92167,25.9637657,93.7771543
92168,25.9648258,93.7772441
92169,25.9648536,93.777064
92170,25.9692582,93.7788193
92171,25.9646407,93.780859
92172,25.9623333,93.7815663
92173,25.9622186,93.7822667
92174,25.9620467,93.7789462
92175,24.8850185,94.0249626
92176,24.8842348,94.0241833
92177,24.8843646,94.0202214
92178,24.8835814,94.0121205
92179,24.8835306,94.01215
92180,25.8019632,93.7572971
92181,25.8502706,93.7340675
92182,25.8494091,93.7345849
92183,25.8817429,93.714959
92184,25.8822496,93.7154136
92185,25.8816387,93.7153981
92186,25.8824321,93.7144848
92187,25.8808475,93.714663
92188,25.8795622,93.7150448
92189,25.8792155,93.7157943
92190,25.8844906,93.7133751
92191,25.8843348,93.7147369
92192,25.6848067,93.8617225
92193,25.6846411,93.861634
92194,25.6811748,93.8595419
92195,25.6911986,93.8703314
92196,25.8393194,93.6783946
92197,25.8421072,93.6802395
92198,25.8425891,93.6800218
92199,25.8420203,93.6802898
92200,25.9237189,93.7932094
92201,25.9254358,93.7937351
92202,24.7666449,93.9833843
92203,24.76603,93.9853257
92204,24.7663739,93.9841338
92205,24.7668527,93.9810788
92206,24.7612461,93.9794777
92207,24.7627849,93.9794307
92208,24.7617583,93.9779749
92209,24.7621007,93.9778969
92210,24.7624005,93.9778286
92211,24.763208,93.9776017
92212,24.7614444,93.9780464
92213,24.7634619,93.9775195
92214,25.7980321,93.7847835
92215,25.7976853,93.7843986
92216,25.802732,93.7874744
92217,25.8014417,93.787908
92218,25.8005785,93.7881542
92219,25.9161978,93.6956687
92220,25.9239246,93.6972411
92221,25.9262415,93.6960757
92222,25.9295598,93.6951704
92223,25.9299873,93.7010622
92224,25.9344472,93.6987666
92225,25.9361471,93.7015075
92226,25.9193119,93.7837761
92227,24.8828008,94.0087486
92228,24.8857345,94.0096087
92229,24.8884804,94.0097208
92230,24.8887094,94.0096833
92231,24.8834699,94.0157911
92232,25.8062883,93.7582431
92233,25.8057262,93.7580959
92234,25.806009,93.7571869
92235,25.8064956,93.7557329
92236,25.8059982,93.7566108
92237,25.7872294,93.7037258
92238,25.7874113,93.695898
92239,25.7873339,93.6986493
92240,24.8238026,94.0428584
92241,24.8244833,94.0426905
92242,24.8251558,94.0420494
92243,24.8232029,94.0416437
92244,25.8542638,93.7309195
92245,25.8527784,93.7297213
92246,25.8841066,93.7089901
92247,25.8842735,93.7098523
92248,25.884293,93.7101696
92249,25.8839593,93.710796
92250,25.8825207,93.7144149
92251,25.8799014,93.7120242
92252,25.8800832,93.7099585
92253,25.8797428,93.7118813
92254,25.8849226,93.7095693
92255,25.8829377,93.7098831
92256,24.7816663,93.9808474
92257,24.7714185,93.9778122
92258,24.7680826,93.980543
92259,25.8032883,93.7885966
92260,25.802152,93.7899185
92261,25.8044847,93.8004955
92262,25.8055022,93.8035824
92263,25.0118038,94.0278494
92264,25.0227772,94.0270375
92265,25.727219,93.8764062
92266,25.7264887,93.8759496
92267,25.7348026,93.8747604
92268,25.7326492,93.8782035
92269,24.7468638,94.0460931
92270,25.9610717,93.7782706
92271,25.9614338,93.7780527
92272,25.9639853,93.780169
92273,25.9649663,93.7802917
92274,25.964281,93.7803808
92275,25.9598475,93.779996
92276,25.9621069,93.7827545
92277,25.9718606,93.7829681
92278,25.9722714,93.7667392
92279,25.9705361,93.7641792
92280,25.9703392,93.7640855
92281,25.9755533,93.7685784
92282,25.9802751,93.7735285
92283,25.9775352,93.7750085
92284,25.9734057,93.7737018
92285,25.9744388,93.7721667
92286,25.9773722,93.7742553
92287,25.976676,93.7719856
92288,25.9754579,93.7694965
92289,25.8530438,93.7314506
92290,25.8430205,93.729071
92291,25.8430562,93.7296546
92292,25.8129714,93.7602997
92293,25.8137369,93.7612671
92294,25.8097376,93.7594425
92295,25.8083568,93.7610942
92296,25.811794,93.7588461
92297,25.8107653,93.7593788
92298,25.8081742,93.759677
92299,25.8080676,93.7598267
92300,25.8104798,93.757031
92301,25.8097087,93.7576403
92302,25.8097452,93.7577753
92303,25.7324359,93.8760945
92304,25.7246614,93.8751871
92305,24.8840976,94.0219484
92306,24.883678,94.0219719
92307,24.8843671,94.0201462
92308,24.8839241,94.020295
92309,24.884177,94.0216221
92310,24.8844728,94.0235858
92311,24.8859894,94.0240448
92312,24.886442,94.0241933
92313,24.8867225,94.0249013
92314,25.9277202,93.7757338
92315,25.9315728,93.7674012
92316,25.72258,93.8774199
92317,25.7198523,93.8764187
92318,25.7221502,93.8738965
92319,25.7876038,93.7456848
92320,25.7804686,93.7019523
92321,25.7833939,93.704297
92322,25.7871733,93.7029139
92323,25.7872789,93.694383
92324,25.7208049,93.8752062
92325,25.7259646,93.8793934
92326,25.8783926,93.7140705
92327,25.8779515,93.7134323
92328,25.8776418,93.7126841
92329,25.8779391,93.711123
92330,25.886911,93.7061857
92331,25.8895973,93.7087208
92332,25.8893134,93.7085038
92333,25.7567351,93.8910844
92334,25.7568375,93.8903417
92335,25.7577901,93.8883383
92336,25.9162107,93.707648
92337,25.9177401,93.7062263
92338,25.9279842,93.7119442
92339,25.930796,93.7123507
92340,25.9365459,93.7133833
92341,25.7268705,93.8811454
92342,25.863918,93.7806393
92343,25.8639122,93.7811596
92344,25.9685573,93.7633387
92345,25.9595668,93.7730849
92346,25.9595139,93.7743432
92347,25.9592712,93.7744289
92348,25.9729957,93.7735596
92349,25.9736692,93.7715603
92350,25.9713757,93.7836497
92351,25.9713833,93.7818108
92352,25.9669912,93.7849384
92353,25.9655427,93.7823552
92354,25.965911,93.7833002
92355,24.7361421,93.9739367
92356,24.7341954,93.9763044
92357,24.7331652,93.9746958
92358,25.725777,93.881056
92359,25.7278781,93.8834961
92360,25.7272698,93.8833913
92361,25.7321005,93.8783926
92362,25.8439474,93.7272311
92363,25.843111,93.7314569
92364,25.8415697,93.7282701
92365,25.7719053,94.0006773
92366,25.7894961,93.6960169
92367,25.7953133,93.7034621
92368,25.7860738,93.7145227
92369,25.9322907,93.7627084
92370,25.9263608,93.7670302
92371,25.929165,93.7637128
92372,24.8219099,94.0426315
92373,24.8269785,94.0378427
92374,24.8276329,94.0388586
92375,24.8262072,94.0417048
92376,25.8018386,93.7998601
92377,25.8032634,93.8020862
92378,25.8059465,93.8013021
92379,25.8108303,93.8024029
92380,25.8048292,93.8037131
92381,25.0134218,94.0299854
92382,25.0290409,94.0231846
92383,25.7600045,93.8817291
92384,25.7603125,93.883431
92385,25.7599912,93.8826853
92386,25.7567711,93.8827952
92387,25.7573788,93.8825521
92388,25.7613193,93.8868993
92389,25.7581641,93.886273
92390,25.9274491,93.6946841
92391,25.9309414,93.7076369
92392,24.8853039,94.0237737
92393,24.8848144,94.0209044
92394,24.8859775,94.0211299
92395,24.8858989,94.0211141
92396,24.8862735,94.0211897
92397,24.8865653,94.0227126
92398,24.88552,94.0210683
92399,25.9298818,93.7603273
92400,25.9288316,93.7668929
92401,25.9282084,93.7685112
92402,25.8884365,93.7082944
92403,25.8852638,93.7041186
92404,25.8860847,93.7053584
92405,25.8854972,93.7051723
92406,25.8888846,93.7073206
92407,25.8886832,93.7058517
92408,25.8880285,93.7068922
92409,25.8895402,93.7068679
92410,25.8887386,93.7026179
92411,25.8895006,93.704341
92412,25.8853448,93.7053362
92413,25.9148852,93.7454857
92414,25.7997911,93.756667
92415,25.8003358,93.7559063
92416,25.8001201,93.7544115
92417,25.7993539,93.754655
92418,25.7989996,93.75505
92419,25.7994115,93.7571161
92420,25.7992156,93.7610617
92421,25.7990527,93.7609243
92422,25.8020269,93.759038
92423,25.8062001,93.7583731
92424,25.8125898,93.7606295
92425,25.8141912,93.7519193
92426,25.8148183,93.7509427
92427,25.8093575,93.7435252
92428,25.8066204,93.7463471
92429,25.8026398,93.7476413
92430,25.8005779,93.7450871
92431,25.8578405,93.7734255
92432,25.8580602,93.7719463
92433,25.8581229,93.7714568
92434,25.8584307,93.7715292
92435,25.8577299,93.7691657
92436,25.9242103,93.7614582
92437,25.9233594,93.7641781
92438,25.9282791,93.7688405
92439,25.812787,93.7997926
92440,25.816175,93.8044118
92441,25.811399,93.7915454
92442,25.8638756,93.7681133
92443,25.8910792,93.707006
92444,25.8904108,93.7066298
92445,25.890275,93.7072955
92446,25.8912482,93.7053779
92447,25.890921,93.7045155
92448,25.8907759,93.7041817
92449,25.8905345,93.7039057
92450,25.8893915,93.7017161
92451,25.8896299,93.7019627
92452,25.8649413,93.7702619
92453,25.864344,93.7713126
92454,24.7778628,93.9783702
92455,24.7790604,93.9789646
92456,24.7796249,93.9793079
92457,24.7793367,93.9791228
92458,24.7802333,93.9796984
92459,24.7813633,93.9804737
92460,24.7815328,93.9806453
92461,25.018442,94.0212442
92462,25.0585835,94.0255252
92463,25.006971,94.0280992
92464,25.0075104,94.0238358
92465,25.0108993,94.0283271
92466,25.0252631,94.0174086
92467,25.9332166,93.7766114
92468,25.9324158,93.7768704
92469,25.9368611,93.7792997
92470,25.9332228,93.7655231
92471,25.9356197,93.764737
92472,25.9280688,93.764645
92473,25.8653054,93.768464
92474,25.8052265,93.7507484
92475,25.8051845,93.7477615
92476,25.8024622,93.7474147
92477,25.7981404,93.7587279
92478,25.8015547,93.7537129
92479,25.8039629,93.7550305
92480,25.7963436,93.7583001
92481,25.7978332,93.7553924
92482,25.7981194,93.755878
92483,25.867064,93.7718149
92484,25.8669349,93.7671196
92485,25.9198744,93.75069
92486,25.9286927,93.7777613
92487,25.9313897,93.7746742
92488,25.9302243,93.7782647
92489,25.9198551,93.7655632
92490,25.918532,93.7638849
92491,25.8931954,93.7049203
92492,25.8933104,93.7038721
92493,25.8946639,93.7010416
92494,25.8953965,93.7039558
92495,25.8932725,93.7022944
92496,25.8929333,93.7012807
92497,25.8928829,93.7005049
92498,25.8645318,93.7727588
92499,25.8680036,93.7706813
92500,24.886744,94.0213319
92501,24.8868638,94.021025
92502,24.8886424,94.0193976
92503,24.8882216,94.0195656
92504,24.8877517,94.0197608
92505,24.888956,94.0192642
92506,24.8978076,94.0128112
92507,24.8928373,94.0174523
92508,24.8949349,94.017407
92509,24.8977906,94.0128268
92510,25.8649333,93.775856
92511,25.797975,93.7598555
92512,25.8113359,93.7473448
92513,25.8672734,93.7758861
92514,25.8684843,93.7742878
92515,25.8684766,93.7750047
92516,24.7708396,93.9698356
92517,24.7799374,93.9784837
92518,25.8908175,93.7006322
